event_id,event_type_id,name_key,description_key,image_name,image_prompt,weight,is_minor,biome
scholar_encounter,encounter,event.scholar_encounter.name,event.scholar_encounter.description,scholar_encounter,"A wandering Chinese scholar standing alone on a Silk Road path, bowing in greeting toward an approaching caravan, his large backpack overflowing with bamboo scroll cases. The scholar is a slender middle-aged man in a faded indigo cotton robe that was once fine but is now patched at the knees and elbows, a simple cloth cap on his head, straw sandals on his feet worn thin from walking. His pack is an open-topped woven bamboo frame stuffed with rolled scrolls — their pale paper ends and wooden dowels poking out in every direction, secured with crisscrossing hemp cords. A bamboo brush case hangs from his belt alongside a small gourd water bottle. In the foreground, the dusty path shows his solitary footprints approaching from the distance, and a few loose scroll pages flutter at the pack's edge, covered in neat columns of Chinese calligraphy. In the middle ground, the scholar bows formally at the waist with hands clasped before him, his expression gentle and earnest, as the lead wagon of the caravan approaches. The caravan master looks down from the wagon seat with curiosity. The background shows a road winding between green foothills with a distant monastery's tiled rooftops visible among pine trees on a far slope. Soft morning light illuminates the scholar's weathered but kind face and catches the yellowed edges of the scrolls, lending the scene a scholarly warmth.",0.5,0,
lost_child,encounter,event.lost_child.name,event.lost_child.description,lost_child,"A small lost boy of about seven years old sitting alone by the dusty roadside, barefoot, in a torn hemp shirt, his face streaked with dried tears and dust. The child sits on a flat roadside stone, knees drawn to his chest, one small dirty hand pointing eastward down the empty road, his lower lip trembling, dark eyes red-rimmed and swollen from crying. His bare feet are scratched and blistered, his short black hair tangled with burrs and grass seeds, the torn shirt exposing one thin shoulder. In the foreground, the packed-earth road stretches empty in both directions, a few scattered pebbles and dry wheel ruts marking the surface. A broken straw sandal — too large for the child, likely dropped from a passing wagon — lies discarded nearby. In the middle ground, the caravan has come to a halt, the lead wagon stopped a few paces from the boy. The caravan master has climbed down and approaches with measured steps, one hand extended palm-up in a calming gesture. Several workers peer from behind the wagon, concern on their faces. The background shows the road winding eastward through gentle hills toward a distant smudge that could be a village, far away. Late afternoon light is warm but fading, the boy's small shadow stretching long across the road, emphasizing his vulnerability and isolation against the vast landscape.",0.5,0,
pilgrim_group,encounter,event.pilgrim_group.name,event.pilgrim_group.description,pilgrim_group,"Three pilgrims of different faiths approaching a caravan camp together — a Buddhist monk, a Nestorian Christian priest, and a Zoroastrian fire priest — each in distinctive religious garb. The Buddhist monk walks at center, a lean Indian man with a shaved head and bare feet, wearing a simple saffron kashaya robe draped over one shoulder, prayer beads wrapped around his left wrist, a wooden alms bowl cradled in his arm. To his right, the Nestorian priest is a bearded man in a dark brown wool cassock with a simple wooden cross on a leather cord around his neck, a brimmed felt traveling hat shading his sun-reddened face. To the left, the Zoroastrian priest wears a white cotton robe with a woven kushti cord belt tied three times around his waist, a white cap on his head, carrying a small silver fire vessel with a hinged lid. In the foreground, the three cast long shadows toward the camp as they walk side by side on the dusty path, their different garments creating a visual contrast of saffron, brown, and white. In the middle ground, the caravan camp spreads out with pitched canvas tents and a central cooking fire, workers looking up from their evening meal at the approaching trio. The background shows a wide valley road with distant blue mountains. Warm evening light illuminates the three pilgrims from behind, creating golden halos around their heads and a sense of peaceful convergence despite their visible differences.",0.5,0,
minor_found_coins,minor_road,event.minor_found_coins.name,event.minor_found_coins.description,,,1.0,1,
minor_broken_strap,minor_caravan,event.minor_broken_strap.name,event.minor_broken_strap.description,,,1.0,1,
minor_tailwind,minor_road,event.minor_tailwind.name,event.minor_tailwind.description,,,1.0,1,
minor_headwind,minor_road,event.minor_headwind.name,event.minor_headwind.description,,,1.0,1,
minor_good_sleep,minor_caravan,event.minor_good_sleep.name,event.minor_good_sleep.description,,,1.0,1,
minor_mosquitoes,minor_caravan,event.minor_mosquitoes.name,event.minor_mosquitoes.description,,,1.0,1,
minor_wolf_howl,minor_omen,event.minor_wolf_howl.name,event.minor_wolf_howl.description,,,1.0,1,
minor_shooting_star,minor_omen,event.minor_shooting_star.name,event.minor_shooting_star.description,,,1.0,1,
minor_old_marker,minor_road,event.minor_old_marker.name,event.minor_old_marker.description,,,1.0,1,
minor_spilled_grain,minor_caravan,event.minor_spilled_grain.name,event.minor_spilled_grain.description,,,1.0,1,
minor_wild_herbs,minor_road,event.minor_wild_herbs.name,event.minor_wild_herbs.description,,,1.0,1,
minor_loose_wheel,minor_caravan,event.minor_loose_wheel.name,event.minor_loose_wheel.description,,,1.0,1,
minor_camel_stubborn,minor_caravan,event.minor_camel_stubborn.name,event.minor_camel_stubborn.description,,,1.0,1,
minor_dawn_mist,minor_omen,event.minor_dawn_mist.name,event.minor_dawn_mist.description,,,1.0,1,
minor_ancient_ruts,minor_road,event.minor_ancient_ruts.name,event.minor_ancient_ruts.description,,,1.0,1,
desert_hot_wind,minor_road,event.desert_hot_wind.name,event.desert_hot_wind.description,,,1.0,1,desert
desert_mirage_shimmer,minor_omen,event.desert_mirage_shimmer.name,event.desert_mirage_shimmer.description,,,1.0,1,desert
desert_sand_in_cargo,minor_caravan,event.desert_sand_in_cargo.name,event.desert_sand_in_cargo.description,,,1.0,1,desert
desert_cool_dawn,minor_road,event.desert_cool_dawn.name,event.desert_cool_dawn.description,,,1.0,1,desert
